time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-6.39527742565,-4.04100779576,20.6488656178,6.2196536306,0.302883111537,0.0,-5.5329420215,-2.70384943339,4.99599350047,0.0289832106868,0.144325837889,0.0,471.0398679309325,471.5391561011329,469.732208015443,470.63448166239687
3.6000000000000028,-6.73388180881,-4.20468112696,20.9500848322,6.22115723354,0.311135922154,0.0,-5.75462699541,-2.75175370902,5.04352054282,0.0157570246764,0.118412008826,0.0,473.1224425095756,471.13851589593594,472.7027262526917,471.6822418914681
3.660000000000003,-7.08477495485,-4.37097741337,21.2503576319,6.22164765216,0.318330203882,0.0,-5.94256153645,-2.79142207987,4.96523252308,-0.0147488994975,0.122731755009,0.0,433.0594057037363,433.4360471416052,434.97279407280104,432.40981814242895
3.720000000000003,-7.44858822253,-4.53993361171,21.5503542566,6.22030501627,0.325982810567,0.0,-6.18518923548,-2.84050746361,5.03329661549,-0.0455240487261,0.135746355221,0.0,481.1247109914156,482.12263886989024,483.0206151976526,480.6934817644977
3.780000000000003,-7.8268146488,-4.71180628308,21.853337943,6.21734891815,0.333950339433,0.0,-6.42305302017,-2.88879406661,5.06490122908,-0.0580644354412,0.126118173241,0.0,474.2694063969127,473.5441215262225,473.22846163582557,472.2605503237344
3.840000000000003,-8.21866553149,-4.88647382855,22.1557159463,6.21358258439,0.341693803378,0.0,-6.63938370146,-2.93372430419,5.01360038316,-0.0744088439236,0.134364385818,0.0,448.99626395841665,449.6799402893194,449.80577402382784,448.4769219636079
3.900000000000003,-8.62400932383,-5.06396701968,22.4558644937,6.2089024055,0.349540763681,0.0,-6.87279954652,-2.98305280998,4.99030436632,-0.0863808556361,0.122443489443,0.0,460.2234704099311,459.2936967924908,461.1836109493383,460.23209452665014
3.960000000000003,-9.04292098413,-5.24437246257,22.7528205245,6.20335203071,0.357552771509,0.0,-7.09169625088,-3.03083712482,4.90752395572,-0.109015013013,0.149564377848,0.0,442.095049693413,444.3406663487099,443.2963793543803,441.42443975477033
4.020000000000002,-9.47548958634,-5.42780441693,23.0456140189,6.19662153652,0.366983343888,0.0,-7.32807161162,-3.08402473403,4.85119045025,-0.11938445142,0.169177328771,0.0,452.3914129237681,453.9908904855052,454.1502523123612,453.3065678739352
4.080000000000001,-9.92223133971,-5.6144828067,23.3343428286,6.1893533937,0.377626485506,0.0,-7.56421085367,-3.13906867183,4.77203284199,-0.124886927554,0.190125058677,0.0,448.14495619062257,449.8744657323357,447.8980003114598,447.4369759874341
4.14,-10.3833809825,-5.80457447647,23.6182349264,6.18162266462,0.389259163307,0.0,-7.80837968453,-3.19780911862,4.6898240707,-0.138238764994,0.200479114188,0.0,450.5576560992334,451.4301612352584,449.31952711956967,448.22028324576917
4.199999999999998,-10.8586212554,-5.99810438845,23.8951343981,6.17401423264,0.401288790723,0.0,-8.0339758001,-3.25365371072,4.53932231834,-0.110415045895,0.20052307658,0.0,428.5163037896951,428.5610500932851,428.33875933530015,430.6833498805263
4.259999999999997,-11.3482314118,-6.1952342618,24.1642950758,6.16719623097,0.413185273571,0.0,-8.2873316928,-3.31773738234,4.43147460222,-0.120996552648,0.193358188691,0.0,446.45727550967854,445.9103782233912,446.37827029908266,445.50212243579864
4.319999999999996,-11.8525323117,-6.39610412116,24.4251467738,6.15974897425,0.424597961283,0.0,-8.52371123918,-3.37833866708,4.26273258207,-0.131236596813,0.183042205396,0.0,428.205935384839,427.36385197310693,427.4806955344808,426.5921564195396
4.379999999999995,-12.3724750393,-6.60103940446,24.678440001,6.15229475521,0.435646057174,0.0,-8.80857567099,-3.45327483298,4.17879334736,-0.113016570108,0.186232288398,0.0,458.83678118617195,459.1217092004209,458.921596859667,460.35229947932226
4.439999999999993,-12.9092727421,-6.81043661153,24.9255009935,6.14583185883,0.446824563772,0.0,-9.08560438105,-3.52698130868,4.05519747542,-0.0988033924832,0.186460082758,0.0,449.7260466187678,449.77774190487287,448.3122798489325,449.4558466261725
